Basic Info,Raw count,Avg. weight,Viability Ceiling,Abilities,Items,Spreads,Moves,Tera Types,Teammates,Checks and Counters
Audino,245,0.277380730251379,70,Regenerator: 99.079 | Healer: 0.921,Leftovers: 63.912 | Chople Berry: 23.065 | Mental Herb: 8.273 | Other: 4.750,Relaxed:248/0/252/0/8/0: 33.208 | Sassy:252/0/4/0/252/0: 13.187 | Careful:252/4/0/0/252/0: 12.432 | Sassy:88/0/210/0/210/0: 8.502 | Careful:252/0/0/0/252/4: 6.844 | Bold:252/0/252/0/4/0: 5.680 | Other: 20.148,Wish: 86.080 | Trick Room: 71.244 | Knock Off: 63.926 | Healing Wish: 63.426 | Heal Bell: 36.904 | Toxic: 33.017 | Protect: 16.853 | Yawn: 12.576 | Other: 15.974,Nothing: 100.000,Marowak-Alola: 61.000 | Bronzong: 51.185 | Magearna: 32.692 | Vikavolt: 30.740 | Mawile-Mega: 24.330 | Tapu Bulu: 21.568 | Ampharos-Mega: 21.025 | Cresselia: 18.495 | Uxie: 17.228 | Rotom-Wash: 12.119 | Heracross-Mega: 11.980
Meowstic,335,0.21853547460499945,76,Prankster: 96.141 | Keen Eye: 2.086 | Infiltrator: 1.736 | Competitive: 0.037,Light Clay: 79.268 | Eject Button: 8.784 | Focus Sash: 6.291 | Choice Specs: 3.028 | Other: 2.629,Calm:252/0/192/0/64/0: 34.124 | Bold:252/0/252/0/4/0: 16.543 | Modest:248/0/0/252/4/0: 8.363 | Timid:4/0/0/252/0/252: 8.051 | Timid:252/0/0/4/0/252: 6.413 | Bold:252/0/0/0/4/252: 5.783 | Other: 20.723,Light Screen: 81.929 | Reflect: 80.197 | Thunder Wave: 76.429 | Yawn: 62.074 | Psychic: 27.528 | Trick Room: 16.892 | Psyshock: 10.165 | Gravity: 8.784 | Safeguard: 5.783 | Nothing: 5.101 | Trick: 3.527 | Assist: 3.026 | Other: 18.566,Nothing: 100.000,Tapu Lele: 32.698 | Uxie: 32.074 | Slowbro: 29.935 | Metagross: 18.231 | Alakazam-Mega: 16.507 | Landorus-Therian: 14.536 | Mawile-Mega: 13.061 | Magearna: 12.653 | Gallade-Mega: 12.637 | Victini: 11.654 | Hoopa-Unbound: 11.273
Raichu,402,0.1744210037423942,65,Lightning Rod: 90.868 | Static: 9.132,Light Clay: 36.837 | Focus Sash: 21.914 | Expert Belt: 11.805 | Damp Rock: 9.872 | Electrium Z: 4.357 | Life Orb: 3.609 | Power Herb: 2.852 | Fightinium Z: 2.768 | Air Balloon: 1.980 | Other: 4.007,Timid:0/0/0/252/4/252: 37.642 | Timid:0/0/4/252/0/252: 36.837 | Hardy:4/0/0/252/0/252: 8.931 | Hasty:0/4/0/252/0/252: 3.062 | Hasty:252/4/0/0/0/252: 2.920 | Adamant:0/252/0/0/4/252: 2.852 | Other: 7.756,Thunderbolt: 54.260 | Light Screen: 39.730 | Focus Blast: 38.218 | Reflect: 37.367 | Volt Switch: 36.670 | Nasty Plot: 28.243 | Grass Knot: 25.817 | Nuzzle: 23.974 | Thunder: 21.681 | Hidden Power Ice: 17.349 | Encore: 15.589 | Fake Out: 14.721 | Rain Dance: 9.874 | Volt Tackle: 4.813 | Iron Tail: 3.870 | Protect: 3.664 | Thunder Wave: 3.348 | Endeavor: 2.920 | Other: 17.895,Nothing: 100.000,Gardevoir: 57.370 | Gengar: 38.537 | Pidgeot-Mega: 37.010 | Scizor: 36.863 | Feraligatr: 36.837 | Chansey: 20.617 | Gyarados: 19.678 | Steelix: 19.220 | Altaria-Mega: 19.141 | Pelipper: 8.459 | Dragonite: 7.964
Lurantis,343,0.19529820732887634,84,Contrary: 91.316 | Leaf Guard: 8.684,Leftovers: 45.933 | Assault Vest: 44.234 | Grassium Z: 1.992 | Darkinium Z: 1.353 | Heat Rock: 1.231 | Sitrus Berry: 0.971 | Other: 4.287,Sassy:252/0/4/0/252/0: 26.060 | Brave:248/252/0/8/0/0: 25.034 | Bold:252/0/40/0/0/216: 11.428 | Adamant:156/252/0/0/100/0: 4.138 | Jolly:200/108/0/0/0/200: 4.104 | Adamant:204/108/56/0/140/0: 4.028 | Other: 25.208,Superpower: 90.395 | Leaf Storm: 69.376 | Leech Life: 47.303 | Defog: 40.359 | Synthesis: 32.708 | Poison Jab: 32.434 | Leaf Blade: 20.160 | Knock Off: 12.298 | Aromatherapy: 10.591 | Return: 7.966 | Petal Blizzard: 4.504 | Toxic: 3.656 | Seed Bomb: 3.533 | Swords Dance: 3.522 | X-Scissor: 2.768 | Other: 18.427,Nothing: 100.000,Landorus-Therian: 28.818 | Magearna: 27.962 | Keldeo: 27.325 | Diancie-Mega: 27.325 | Chansey: 22.215 | Bibarel: 21.615 | Bewear: 21.588 | Slowbro-Mega: 21.588 | Clefable: 21.588 | Mew: 21.588 | Darmanitan: 8.375
Ariados,316,0.20659868538117607,70,Swarm: 59.700 | Insomnia: 30.435 | Sniper: 9.865,Focus Sash: 72.915 | Quick Claw: 16.159 | Grip Claw: 3.092 | Assault Vest: 2.454 | Choice Band: 1.837 | Other: 3.543,Adamant:252/252/0/0/0/0: 32.560 | Adamant:248/252/0/0/8/0: 25.790 | Hardy:4/0/252/0/252/0: 15.709 | Jolly:4/252/0/0/0/252: 6.099 | Adamant:248/68/88/0/104/0: 5.013 | Adamant:0/252/136/0/120/0: 4.598 | Other: 10.231,Sticky Web: 88.196 | Poison Jab: 53.504 | Megahorn: 43.932 | Toxic Spikes: 37.257 | Fell Stinger: 35.619 | Shadow Sneak: 35.078 | Toxic: 21.206 | Sucker Punch: 20.613 | Cross Poison: 9.795 | Toxic Thread: 8.120 | Leech Life: 6.793 | Lunge: 6.658 | Stomping Tantrum: 5.013 | Spider Web: 4.157 | Hidden Power Water: 3.542 | Dig: 3.092 | Other: 17.425,Nothing: 100.000,Forretress: 32.562 | Rampardos: 32.560 | Sigilyph: 32.560 | Sharpedo-Mega: 32.560 | Houndoom: 31.388 | Ninetales-Alola: 22.260 | Milotic: 14.854 | Volcarona: 14.851 | Charizard-Mega-X: 14.851 | Xurkitree: 14.851 | Gliscor: 10.823
Mismagius,429,0.15152641220565632,85,Levitate: 100.000,Leftovers: 21.972 | Ghostium Z: 15.159 | Aguav Berry: 12.166 | Choice Scarf: 11.682 | Psychium Z: 10.307 | Choice Specs: 8.931 | Life Orb: 6.400 | Sitrus Berry: 3.274 | Expert Belt: 2.954 | Focus Sash: 1.959 | Nothing: 1.748 | Other: 3.449,Timid:0/0/0/252/4/252: 41.478 | Bold:236/0/176/0/0/96: 19.265 | Timid:4/0/0/252/0/252: 17.826 | Timid:0/0/0/24/252/232: 7.150 | Hardy:0/0/252/0/4/252: 5.459 | Modest:0/252/0/252/0/0: 3.274 | Other: 5.548,Shadow Ball: 46.533 | Hex: 45.315 | Dazzling Gleam: 38.591 | Will-O-Wisp: 32.683 | Mystical Fire: 32.462 | Thunder Wave: 28.550 | Heal Bell: 20.050 | Thunderbolt: 19.912 | Power Gem: 14.589 | Energy Ball: 14.558 | Nasty Plot: 14.396 | Toxic: 12.156 | Telekinesis: 10.250 | Zap Cannon: 10.250 | Destiny Bond: 9.581 | Psychic: 7.330 | Calm Mind: 7.242 | Curse: 6.145 | Substitute: 5.956 | Pain Split: 5.635 | Other: 17.814,Nothing: 100.000,Donphan: 31.636 | Lilligant: 27.406 | Umbreon: 17.505 | Ninetales: 17.375 | Victreebel: 16.286 | Medicham-Mega: 12.364 | Scizor-Mega: 10.489 | Greninja: 10.069 | Chandelure: 9.577 | Comfey: 9.395 | Mienshao: 9.395
Carracosta,153,0.3922816253066235,62,Sturdy: 83.112 | Swift Swim: 13.545 | Solid Rock: 3.343,Custap Berry: 67.077 | White Herb: 13.996 | Rockium Z: 10.336 | Mago Berry: 1.886 | Leftovers: 1.877 | Other: 4.827,Modest:248/0/8/252/0/0: 67.077 | Jolly:0/192/0/0/64/252: 11.987 | Jolly:0/252/0/0/4/252: 10.336 | Adamant:0/252/0/0/4/252: 2.027 | Adamant:0/252/252/0/4/0: 1.886 | Jolly:0/252/0/0/0/252: 1.877 | Other: 4.809,Protect: 68.964 | Scald: 67.348 | Stealth Rock: 67.077 | Focus Blast: 67.077 | Shell Smash: 32.652 | Earthquake: 26.286 | Rock Slide: 17.115 | Aqua Jet: 16.902 | Waterfall: 12.912 | Stone Edge: 12.363 | Other: 11.303,Nothing: 100.000,Kommo-o: 67.676 | Sceptile-Mega: 67.551 | Golisopod: 67.081 | Toucannon: 67.077 | Mamoswine: 67.077 | Pelipper: 11.987 | Swampert-Mega: 11.987 | Heliolisk: 11.987 | Toxicroak: 11.987 | Kingdra: 11.987 | Golurk: 11.352
Stoutland,164,0.3714983180927013,77,Sand Rush: 75.787 | Intimidate: 20.389 | Scrappy: 3.824,Choice Band: 47.015 | Life Orb: 20.750 | Normalium Z: 11.489 | Choice Scarf: 6.557 | Assault Vest: 6.068 | Rocky Helmet: 3.273 | Other: 4.848,Adamant:0/252/0/0/4/252: 28.765 | Adamant:0/252/52/0/0/204: 17.349 | Adamant:0/252/4/0/0/252: 12.491 | Adamant:0/252/0/0/0/252: 11.489 | Jolly:0/252/0/0/4/252: 10.087 | Adamant:4/252/0/0/0/252: 8.809 | Other: 11.010,Return: 76.248 | Superpower: 69.179 | Crunch: 55.332 | Ice Fang: 35.832 | Iron Head: 27.879 | Play Rough: 26.442 | Fire Fang: 25.458 | Wild Charge: 16.487 | Facade: 13.194 | Retaliate: 11.257 | Nothing: 7.897 | Pursuit: 7.067 | Reversal: 6.557 | Roar: 3.729 | Other: 17.444,Nothing: 100.000,Hippowdon: 36.921 | Excadrill: 27.124 | Tyranitar-Mega: 21.666 | Gigalith: 20.538 | Forretress: 18.507 | Blastoise-Mega: 17.856 | Zygarde-10%: 16.858 | Shaymin: 16.858 | Celesteela: 11.587 | Sandslash: 11.489 | Dugtrio: 11.489
Scyther,277,0.21290188459864293,60,Technician: 97.900 | Swarm: 2.088 | Steadfast: 0.012,Eviolite: 94.166 | Choice Scarf: 4.418 | Other: 1.416,Adamant:0/252/128/0/128/0: 42.589 | Jolly:4/252/0/0/0/252: 10.980 | Jolly:0/224/16/0/16/252: 10.334 | Jolly:80/110/100/0/100/120: 9.967 | Adamant:0/252/4/0/0/252: 7.848 | Jolly:0/100/140/0/116/152: 4.818 | Other: 13.464,Aerial Ace: 97.006 | Swords Dance: 78.995 | Bug Bite: 60.489 | Agility: 42.589 | U-turn: 31.052 | Brick Break: 22.553 | Roost: 16.116 | Quick Attack: 15.476 | Thief: 10.335 | Fury Cutter: 8.970 | Other: 16.420,Nothing: 100.000,Rotom-Wash: 50.744 | Gyarados: 39.978 | Infernape: 39.764 | Sceptile-Mega: 39.764 | Bisharp: 39.764 | Slowbro: 20.691 | Forretress: 15.276 | Volcarona: 14.784 | Gliscor: 11.052 | Clefable: 10.980 | Ferrothorn: 10.980
Gallade,225,0.2593731732365112,73,Justified: 59.014 | Steadfast: 40.986,Focus Sash: 25.040 | Life Orb: 17.687 | Choice Band: 15.662 | Expert Belt: 8.880 | Assault Vest: 7.698 | Fightinium Z: 4.847 | Nothing: 4.591 | Choice Scarf: 4.537 | Muscle Band: 3.364 | Light Clay: 2.027 | Leftovers: 1.759 | Other: 3.907,Adamant:4/252/0/0/0/252: 33.225 | Brave:68/252/176/0/12/0: 25.344 | Jolly:0/252/0/0/4/252: 14.107 | Hardy:120/144/0/104/0/140: 4.847 | Adamant:0/252/252/0/4/0: 3.815 | Adamant:0/252/0/0/4/252: 3.364 | Other: 15.298,Knock Off: 57.821 | Close Combat: 56.432 | Psycho Cut: 48.202 | Drain Punch: 40.279 | Swords Dance: 35.356 | Ice Punch: 33.609 | Trick Room: 27.595 | Shadow Sneak: 11.329 | Zen Headbutt: 10.812 | Leaf Blade: 10.706 | Poison Jab: 9.981 | Brick Break: 9.082 | Bulk Up: 7.597 | Destiny Bond: 6.874 | Earthquake: 5.702 | Night Slash: 4.310 | Calm Mind: 4.028 | Protect: 3.364 | Other: 16.922,Nothing: 100.000,Greninja: 29.732 | Marowak-Alola: 28.733 | Gardevoir-Mega: 27.031 | Exeggutor-Alola: 25.470 | Torkoal: 25.449 | Dusclops: 25.344 | Stakataka: 25.344 | Espeon: 21.072 | Gyarados: 18.357 | Arcanine: 18.215 | Decidueye: 11.288
Rotom,112,0.5169354564138559,70,Levitate: 100.000,Ghostium Z: 86.350 | Leftovers: 10.154 | Other: 3.496,Modest:0/0/0/252/4/252: 86.510 | Timid:0/0/0/252/4/252: 11.608 | Other: 1.882,Volt Switch: 99.997 | Defog: 97.925 | Will-O-Wisp: 96.504 | Shadow Ball: 89.846 | Other: 15.728,Nothing: 100.000,Krookodile: 82.990 | Toxapex: 81.412 | Scizor: 81.410 | Breloom: 81.410 | Charizard-Mega-Y: 81.410 | Heatran: 10.001 | Venusaur-Mega: 9.994 | Zeraora: 9.994 | Magearna: 6.671 | Gliscor: 6.671 | Bisharp: 3.323
Floatzel,251,0.20913872065954311,77,Swift Swim: 92.238 | Water Veil: 7.762,Choice Band: 70.202 | Life Orb: 11.605 | Focus Sash: 10.988 | Mystic Water: 3.188 | Other: 4.017,Adamant:4/252/0/0/0/252: 54.368 | Adamant:0/252/4/0/0/252: 15.236 | Naughty:0/252/0/4/0/252: 10.993 | Jolly:0/252/0/0/4/252: 4.961 | Timid:0/0/0/252/4/252: 4.507 | Naive:0/4/0/252/0/252: 4.194 | Other: 5.741,Liquidation: 83.300 | Aqua Jet: 69.681 | Pursuit: 66.666 | Brick Break: 51.600 | Crunch: 20.991 | Ice Beam: 20.428 | Switcheroo: 15.236 | Toxic: 13.407 | Ice Punch: 13.224 | Hydro Pump: 9.874 | Focus Blast: 9.797 | Waterfall: 5.310 | Bulk Up: 5.132 | Other: 15.354,Nothing: 100.000,Pelipper: 74.596 | Swampert-Mega: 73.043 | Manaphy: 63.605 | Azumarill: 57.808 | Greninja: 48.370 | Kingdra: 22.769 | Ferrothorn: 16.381 | Quagsire: 9.846 | Serperior: 4.723 | Piloswine: 4.507 | Sawsbuck: 4.507
Frogadier,153,0.33748117247016796,77,Protean: 100.000,Soft Sand: 59.951 | Choice Scarf: 36.167 | Other: 3.883,Hasty:0/4/0/252/0/252: 59.976 | Modest:0/0/0/252/0/252: 23.409 | Timid:0/0/0/252/0/252: 12.323 | Other: 4.291,Ice Beam: 95.944 | Taunt: 59.951 | Gunk Shot: 59.951 | Hidden Power Ground: 59.951 | Hydro Pump: 39.630 | Dark Pulse: 27.452 | Hidden Power Electric: 27.282 | Grass Knot: 12.789 | Other: 17.051,Nothing: 100.000,Greninja: 93.367 | Froakie: 58.014 | Kommo-o: 58.014 | Landorus-Therian: 58.014 | Latias-Mega: 58.014 | Seismitoad: 31.480 | Politoed: 31.480 | Toxicroak: 31.480 | Croagunk: 31.480 | Pelipper: 3.873 | Ferrothorn: 3.873
Omastar,367,0.14231978572381182,87,Swift Swim: 74.842 | Weak Armor: 17.994 | Shell Armor: 7.164,White Herb: 46.291 | Focus Sash: 27.095 | Choice Specs: 11.256 | Leftovers: 9.811 | Groundium Z: 1.915 | Other: 3.634,Modest:0/0/0/252/4/252: 51.562 | Modest:0/0/4/252/0/252: 10.732 | Modest:4/0/0/252/0/252: 9.826 | Modest:0/0/252/252/4/0: 8.614 | Sassy:252/0/0/4/252/0: 3.454 | Modest:0/0/0/252/0/252: 2.632 | Other: 13.180,Ice Beam: 79.733 | Shell Smash: 76.888 | Surf: 63.853 | Earth Power: 47.741 | Ancient Power: 34.448 | Hidden Power Grass: 26.783 | Hydro Pump: 18.134 | Scald: 16.728 | Hidden Power Fire: 6.152 | Stealth Rock: 4.946 | Blizzard: 4.509 | Spikes: 4.462 | Other: 15.622,Nothing: 100.000,Pelipper: 52.902 | Swampert-Mega: 34.866 | Azumarill: 28.189 | Thundurus-Therian: 28.068 | Tornadus-Therian: 26.031 | Ferrothorn: 22.245 | Kabutops: 17.795 | Aerodactyl-Mega: 14.130 | Cradily: 13.951 | Charizard-Mega-X: 12.195 | Sylveon: 11.668
Hoopa,117,0.4060465793841534,83,Magician: 100.000,Iapapa Berry: 68.537 | Choice Scarf: 17.462 | Nothing: 5.982 | Light Clay: 4.115 | Other: 3.903,Timid:0/0/0/252/4/252: 71.413 | Timid:0/0/4/252/0/252: 10.525 | Modest:252/0/0/252/4/0: 6.129 | Modest:0/0/0/252/252/0: 4.115 | Modest:0/0/0/252/4/252: 2.105 | Adamant:0/252/0/0/252/0: 1.899 | Other: 3.814,Shadow Ball: 91.276 | Psyshock: 79.000 | Substitute: 70.888 | Nasty Plot: 59.625 | Focus Blast: 31.963 | Trick: 13.097 | Calm Mind: 11.499 | Destiny Bond: 6.368 | Dark Pulse: 6.245 | Thunder Wave: 4.586 | Reflect: 4.115 | Light Screen: 4.115 | Other: 17.223,Nothing: 100.000,Victini: 73.257 | Tapu Koko: 70.351 | Nidoking: 70.331 | Forretress: 69.463 | Charizard-Mega-Y: 68.537 | Rhyperior: 16.507 | Florges: 10.525 | Ampharos-Mega: 10.525 | Braviary: 10.525 | Mandibuzz: 9.599 | Kyurem: 6.530
Houndoom,259,0.19387609852635052,86,Flash Fire: 99.455 | Early Bird: 0.322 | Unnerve: 0.223,Firium Z: 47.953 | Choice Scarf: 15.662 | Life Orb: 10.518 | Focus Sash: 9.968 | Zoom Lens: 9.627 | Iapapa Berry: 2.123 | Other: 4.147,Modest:4/0/0/252/0/252: 40.809 | Timid:0/0/0/252/4/252: 33.635 | Timid:4/0/0/252/0/252: 9.627 | Timid:0/0/0/252/0/252: 5.841 | Timid:0/0/4/252/0/252: 3.983 | Modest:168/0/128/108/0/104: 1.459 | Other: 4.646,Dark Pulse: 97.954 | Fire Blast: 78.628 | Nasty Plot: 61.353 | Taunt: 52.545 | Destiny Bond: 22.676 | Sludge Bomb: 21.936 | Hidden Power Ice: 17.990 | Flamethrower: 14.721 | Will-O-Wisp: 10.042 | Inferno: 5.841 | Other: 16.314,Nothing: 100.000,Sigilyph: 42.800 | Forretress: 41.096 | Sharpedo-Mega: 40.809 | Rampardos: 40.809 | Ariados: 40.809 | Haxorus: 15.951 | Empoleon: 13.135 | Tapu Fini: 11.217 | Beedrill-Mega: 11.217 | Lycanroc: 11.217 | Excadrill: 10.665
Rotom-Mow,159,0.3165308970126834,60,Levitate: 100.000,Choice Scarf: 70.902 | Electrium Z: 9.084 | Choice Specs: 5.592 | Leftovers: 4.725 | Grassium Z: 3.368 | Aguav Berry: 3.244 | Other: 3.083,Bold:252/0/252/0/0/0: 38.472 | Modest:4/0/0/252/0/252: 26.092 | Timid:0/0/0/252/4/252: 10.232 | Modest:252/0/0/252/0/4: 9.084 | Timid:0/0/4/252/0/252: 4.214 | Calm:104/0/0/128/212/64: 3.244 | Other: 8.661,Volt Switch: 97.706 | Trick: 71.622 | Leaf Storm: 59.638 | Will-O-Wisp: 55.686 | Defog: 51.078 | Thunderbolt: 39.093 | Thunder Wave: 9.084 | Other: 16.092,Nothing: 100.000,Salazzle: 58.530 | Chansey: 38.012 | Gliscor: 36.726 | Scizor-Mega: 35.383 | Quagsire: 35.383 | Landorus-Therian: 27.151 | Gyarados-Mega: 24.559 | Zangoose: 23.147 | Klefki: 23.147 | Greninja: 12.984 | Garchomp: 11.714
Palossand,324,0.15038552970555225,56,Water Compaction: 97.493 | Sand Veil: 2.507,Choice Band: 53.904 | Leftovers: 32.549 | Focus Sash: 2.754 | Choice Specs: 2.441 | Nothing: 2.272 | Zoom Lens: 2.248 | Other: 3.832,Calm:4/0/252/0/252/0: 53.904 | Bold:252/0/252/4/0/0: 9.308 | Modest:252/0/0/252/4/0: 7.757 | Bold:252/0/164/0/92/0: 4.214 | Serious:252/0/0/6/252/0: 3.340 | Sassy:252/0/0/0/252/0: 3.333 | Other: 18.144,Earth Power: 97.105 | Shadow Ball: 85.557 | Shore Up: 80.509 | Trick: 56.641 | Stealth Rock: 28.669 | Giga Drain: 8.547 | Energy Ball: 7.932 | Destiny Bond: 7.275 | Toxic: 6.184 | Pain Split: 4.790 | Other: 16.791,Nothing: 100.000,Serperior: 52.406 | Garchomp: 52.406 | Shuckle: 52.406 | Alakazam-Mega: 52.406 | Zeraora: 52.406 | Salazzle: 13.297 | Toxapex: 12.247 | Pidgeot-Mega: 11.018 | Tapu Koko: 9.971 | Kartana: 9.280 | Hippowdon: 7.255
Steelix,238,0.2135520861993271,76,Sturdy: 76.116 | Sheer Force: 17.051 | Rock Head: 6.833,Leftovers: 29.550 | Figy Berry: 28.017 | Life Orb: 14.400 | Custap Berry: 13.348 | Assault Vest: 4.709 | Rocky Helmet: 4.213 | Nothing: 3.676 | Other: 2.087,Impish:252/4/252/0/0/0: 37.078 | Relaxed:252/4/252/0/0/0: 15.802 | Adamant:248/252/0/0/0/8: 13.773 | Careful:252/76/0/0/180/0: 7.382 | Impish:252/0/252/0/4/0: 6.575 | Adamant:252/252/0/0/4/0: 5.718 | Other: 13.673,Earthquake: 97.966 | Stealth Rock: 89.082 | Heavy Slam: 53.129 | Toxic: 50.353 | Protect: 17.606 | Gyro Ball: 17.191 | Ice Fang: 16.624 | Fire Fang: 13.773 | Dragon Tail: 9.176 | Curse: 5.691 | Iron Tail: 4.647 | Explosion: 4.176 | Rock Slide: 4.078 | Other: 16.509,Nothing: 100.000,Altaria-Mega: 28.760 | Gyarados: 27.634 | Raichu: 26.515 | Gardevoir: 26.363 | Chansey: 26.363 | Azumarill: 14.432 | Tapu Fini: 14.033 | Diancie-Mega: 13.785 | Victini: 13.773 | Kyurem-Black: 13.773 | Thundurus-Therian: 13.773
Rhydon,199,0.23894686238479249,70,Lightning Rod: 51.241 | Rock Head: 37.761 | Reckless: 10.998,Eviolite: 96.730 | Other: 3.270,Brave:252/252/0/4/0/0: 26.016 | Relaxed:252/84/104/0/68/0: 24.702 | Adamant:252/252/0/0/4/0: 22.479 | Adamant:252/16/0/0/240/0: 11.813 | Adamant:252/156/0/0/100/0: 5.830 | Adamant:0/252/4/0/0/252: 2.499 | Other: 6.661,Earthquake: 92.712 | Stealth Rock: 88.099 | Stone Edge: 82.002 | Swords Dance: 30.984 | Ice Beam: 26.016 | Rock Slide: 15.398 | Toxic: 14.118 | Ice Punch: 7.768 | Roar: 7.732 | Bulldoze: 5.830 | Megahorn: 5.217 | Double-Edge: 5.169 | Other: 18.955,Nothing: 100.000,Venusaur: 38.847 | Ninetales: 38.454 | Zapdos: 34.239 | Gyarados: 27.108 | Clefable: 25.813 | Bronzong: 23.211 | Snorlax: 19.581 | Alakazam: 16.841 | Lilligant: 13.962 | Cobalion: 13.962 | Bouffalant: 13.850
Exeggutor,240,0.20901437943220594,67,Chlorophyll: 56.038 | Harvest: 43.962,Life Orb: 42.252 | Sitrus Berry: 24.284 | Aguav Berry: 11.053 | Choice Specs: 9.781 | Petaya Berry: 5.980 | Wise Glasses: 1.745 | Other: 4.905,Timid:252/0/0/4/0/252: 20.844 | Timid:0/0/0/252/0/252: 11.792 | Modest:0/0/0/252/4/252: 11.679 | Calm:244/0/40/0/224/0: 9.175 | Bold:244/0/252/12/0/0: 7.858 | Modest:252/0/0/252/4/0: 7.368 | Other: 31.284,Giga Drain: 43.207 | Leech Seed: 41.277 | Substitute: 39.866 | Hidden Power Fire: 34.575 | Psychic: 32.219 | Sleep Powder: 29.818 | Leaf Storm: 24.704 | Psyshock: 23.679 | Solar Beam: 19.638 | Low Kick: 17.596 | Sludge Bomb: 17.071 | Protect: 12.865 | Synthesis: 9.346 | Psywave: 9.175 | Ancient Power: 6.283 | Hidden Power Ice: 6.059 | Wood Hammer: 5.969 | Zen Headbutt: 5.969 | Energy Ball: 5.012 | Other: 15.670,Nothing: 100.000,Torkoal: 23.254 | Zapdos: 21.710 | Arcanine: 21.128 | Serperior: 19.165 | Volcarona: 16.889 | Alakazam-Mega: 15.792 | Darmanitan: 15.073 | Cloyster: 14.346 | Alakazam: 13.371 | Charizard: 11.854 | Gyarados: 11.409
Pangoro,239,0.19499679299907766,87,Iron Fist: 71.127 | Scrappy: 25.766 | Mold Breaker: 3.108,Life Orb: 31.760 | Lum Berry: 30.298 | Choice Scarf: 9.876 | Leftovers: 8.995 | Focus Sash: 3.515 | Fightinium Z: 3.152 | Black Glasses: 2.956 | Assault Vest: 2.264 | Chesto Berry: 1.674 | Choice Band: 1.346 | Other: 4.164,Adamant:4/252/0/0/0/252: 30.298 | Adamant:252/252/0/0/4/0: 19.393 | Impish:252/4/252/0/0/0: 11.100 | Jolly:0/252/4/0/0/252: 10.729 | Adamant:64/252/0/0/192/0: 5.989 | Adamant:0/252/0/0/4/252: 4.566 | Other: 17.926,Drain Punch: 82.412 | Knock Off: 63.232 | Swords Dance: 61.924 | Ice Punch: 38.595 | Bullet Punch: 22.207 | Bulk Up: 20.308 | Crunch: 15.474 | Substitute: 14.140 | Earthquake: 12.812 | Superpower: 12.618 | Gunk Shot: 11.864 | Fire Punch: 10.282 | Thunder Punch: 5.270 | Comet Punch: 3.767 | Hammer Arm: 3.307 | Throat Chop: 3.152 | Other: 18.637,Nothing: 100.000,Malamar: 28.749 | Kingler: 28.357 | Whimsicott: 28.357 | Necrozma: 28.357 | Swellow: 28.357 | Landorus-Therian: 15.615 | Magearna: 14.601 | Kartana: 14.601 | Manectric-Mega: 14.199 | Heatran: 13.937 | Garchomp: 12.884
Ursaring,245,0.19435269000133915,81,Guts: 75.119 | Quick Feet: 24.881,Flame Orb: 70.150 | Toxic Orb: 24.881 | Other: 4.969,Adamant:248/252/0/0/8/0: 45.462 | Brave:252/252/0/0/4/0: 13.987 | Serious:252/252/0/0/0/4: 8.347 | Brave:248/252/0/0/8/0: 7.732 | Careful:0/252/0/0/252/0: 5.863 | Serious:252/252/0/0/4/0: 3.904 | Other: 14.705,Facade: 91.900 | Swords Dance: 80.762 | Crunch: 73.989 | Earthquake: 54.225 | Close Combat: 41.617 | Fire Punch: 10.122 | Bulk Up: 9.269 | Play Rough: 7.712 | Snore: 5.863 | Return: 4.524 | Belly Drum: 4.271 | Other: 15.745,Nothing: 100.000,Crobat: 42.802 | Typhlosion: 42.472 | Ampharos-Mega: 42.472 | Suicune: 42.472 | Forretress: 41.304 | Mawile-Mega: 15.341 | Cresselia: 14.364 | Porygon2: 9.477 | Marowak-Alola: 9.477 | Exeggutor-Alola: 7.081 | Garchomp: 6.478
Samurott,378,0.12388616917771045,80,Torrent: 95.188 | Shell Armor: 4.812,Assault Vest: 28.601 | Life Orb: 22.022 | Choice Scarf: 15.953 | Mystic Water: 12.761 | Leftovers: 8.290 | Lum Berry: 4.001 | Quick Claw: 2.860 | Waterium Z: 2.790 | Other: 2.722,Quiet:4/252/0/252/0/0: 15.691 | Jolly:252/4/0/0/0/252: 14.948 | Brave:4/252/0/252/0/0: 14.109 | Modest:0/0/0/252/4/252: 13.523 | Adamant:4/252/0/0/0/252: 6.294 | Naughty:252/252/0/4/0/0: 5.118 | Other: 30.317,Hydro Pump: 55.568 | Ice Beam: 52.271 | Megahorn: 46.214 | Aqua Jet: 38.787 | Nothing: 29.896 | Swords Dance: 23.108 | Waterfall: 16.314 | Copycat: 14.948 | Knock Off: 14.313 | Grass Knot: 13.529 | Taunt: 13.523 | Liquidation: 11.892 | Surf: 11.368 | Aqua Tail: 11.175 | Sacred Sword: 6.377 | Dragon Tail: 5.739 | Razor Shell: 5.446 | Facade: 4.176 | Aerial Ace: 4.176 | Brine: 3.955 | Other: 17.225,Nothing: 100.000,Serperior: 34.835 | Incineroar: 30.015 | Zapdos: 23.858 | Garchomp: 22.339 | Eelektross: 22.242 | Jirachi: 17.743 | Volcarona: 14.888 | Flygon: 13.529 | Porygon-Z: 13.523 | Gallade-Mega: 13.523 | Aggron: 13.523
